ID_CONTA	DT_ACORDO	NU_DIAS_ATRASO	VALOR_CRELIQ	DIVIDA_ATUAL	RESPOSTA
1181211	2018-11-22	347	792.24000000	1446.60000000	0
1264402	2018-11-22	231	422.88000000	616.39000000	0
1329544	2018-11-22	231	351.65000000	512.57000000	1
1249771	2018-11-22	196	519.93000000	708.06000000	0
1339804	2018-11-22	196	765.11000000	1041.94000000	0
1300498	2018-11-22	231	423.80000000	617.74000000	0
1048304	2018-11-22	316	2632.22000000	4525.51000000	0
1377138	2018-11-22	196	520.82000000	709.27000000	0
1181293	2018-11-22	226	2177.15000000	3142.79000000	0
1275280	2018-11-22	311	471.84000000	803.38000000	0
1331507	2018-11-22	226	615.81000000	888.94000000	0
1385694	2018-11-22	201	519.58000000	714.48000000	0
1340270	2018-11-22	191	645.79000000	870.94000000	0
409065	2018-11-22	252	441.21000000	669.90000000	0
1048455	2018-11-22	270	1235.52000000	1942.63000000	0
1319399	2018-11-22	262	639.52000000	990.02000000	0
1181561	2018-11-22	316	1133.56000000	1948.90000000	0
1377367	2018-11-22	325	459.76000000	804.39000000	0
1395290	2018-11-22	266	612.58000000	955.73000000	0
620049	2018-11-22	257	652.55000000	1000.44000000	0
1340336	2018-11-22	211	620.53000000	870.03000000	0
1336398	2018-11-22	257	437.49000000	670.73000000	0
1048989	2018-11-22	301	1065.15000000	1778.70000000	0
694617	2018-11-22	211	342.35000000	480.00000000	0
1403101	2018-11-22	231	514.96000000	750.61000000	0
585692	2018-11-22	352	1475.49000000	2720.51000000	0
1271280	2018-11-22	301	625.55000000	1044.61000000	0
1257478	2018-11-22	325	457.22000000	799.96000000	0
1340557	2018-11-22	270	747.13000000	1174.74000000	0
1224994	2018-11-22	347	1488.20000000	2717.42000000	0
1049476	2018-11-22	211	1101.70000000	1544.67000000	0
1412219	2018-11-22	221	648.33000000	926.83000000	0
1238668	2018-11-22	257	530.61000000	813.48000000	0
1218242	2018-11-22	347	1487.09000000	2715.38000000	0
1231538	2018-11-22	285	645.96000000	1045.67000000	0
393544	2018-11-22	275	459.93000000	730.22000000	0
1341006	2018-11-22	191	665.51000000	897.54000000	0
1424574	2018-11-22	181	438.98000000	580.64000000	0
1101499	2018-11-22	196	4943.31000000	6731.92000000	0
1120185	2018-11-22	301	437.54000000	730.65000000	0
1181680	2018-11-22	301	1358.80000000	2269.07000000	0
1275062	2018-11-22	316	448.37000000	770.88000000	0
1044177	2018-11-22	266	617.29000000	963.07000000	0
1406184	2018-11-22	247	445.78000000	670.28000000	0
1098412	2018-11-22	342	2549.57000000	4610.45000000	0
754084	2018-11-22	201	336.63000000	462.90000000	0
1049823	2018-11-22	211	1993.96000000	2795.70000000	0
1230940	2018-11-22	226	643.87000000	929.44000000	0
1338207	2018-11-22	257	530.85000000	813.87000000	0
1411320	2018-11-22	290	429.12000000	701.45000000	0
1286290	2018-11-22	257	628.35000000	963.34000000	0
809314	2018-11-22	316	1514.35000000	2603.57000000	1
1098580	2018-11-22	196	1012.87000000	1379.35000000	0
1319743	2018-11-22	196	339.98000000	462.99000000	0
1051982	2018-11-22	347	1936.89000000	3536.70000000	0
1291404	2018-11-22	290	1485.34000000	2427.94000000	0
1182529	2018-11-22	352	1230.22000000	2268.28000000	0
1273851	2018-11-22	290	429.81000000	702.57000000	0
1381933	2018-11-22	196	509.92000000	694.43000000	0
1260167	2018-11-22	347	1480.35000000	2703.08000000	0
1099323	2018-11-22	196	1430.16000000	1947.62000000	0
422376	2018-11-22	352	420.56000000	775.43000000	0
1107783	2018-11-22	221	805.93000000	1152.15000000	0
1280238	2018-11-22	311	3492.07000000	5945.79000000	0
1182565	2018-11-22	216	883.29000000	1250.54000000	0
846722	2018-11-22	325	443.79000000	776.45000000	0
1138018	2018-11-22	294	639.63000000	1053.70000000	0
881931	2018-11-22	316	8112.97000000	13948.39000000	0
1099398	2018-11-22	311	2598.40000000	4424.19000000	0
1215459	2018-11-22	352	421.46000000	777.09000000	0
1108519	2018-11-22	216	2295.13000000	3249.37000000	0
1033298	2018-11-22	347	3696.10000000	6748.98000000	0
1086181	2018-11-22	226	4219.26000000	6090.64000000	0
160360	2018-11-22	211	332.64000000	466.39000000	0
1331997	2018-11-22	226	618.46000000	892.76000000	0
1279421	2018-11-22	257	655.92000000	1005.61000000	0
1099934	2018-11-22	257	3020.72000000	4631.12000000	0
553193	2018-11-22	332	3958.72000000	7020.94000000	0
1109472	2018-11-22	347	4287.25000000	7828.39000000	1
1266536	2018-11-22	252	662.42000000	1005.75000000	0
1086185	2018-11-22	266	1270.99000000	1982.94000000	0
819282	2018-11-22	231	1482.99000000	2161.64000000	0
1367980	2018-11-22	226	618.79000000	893.24000000	0
1115607	2018-11-22	211	525.63000000	736.98000000	0
1100102	2018-11-22	311	1220.19000000	2077.56000000	0
1159553	2018-11-22	196	1281.73000000	1745.49000000	0
1109804	2018-11-22	306	1820.22000000	3069.27000000	0
1283450	2018-11-22	196	546.49000000	744.22000000	0
1103180	2018-11-22	270	2959.69000000	4653.58000000	0
1013160	2018-11-22	321	1526.43000000	2649.96000000	0
1422664	2018-11-22	211	497.16000000	697.06000000	0
1223837	2018-11-22	191	554.70000000	748.10000000	0
1100302	2018-11-22	242	950.58000000	1415.52000000	0
799026	2018-11-22	321	448.37000000	778.39000000	0
1109808	2018-11-22	347	1503.40000000	2745.17000000	0
1278938	2018-11-22	325	461.57000000	807.56000000	0
1053393	2018-11-22	226	1582.81000000	2284.84000000	0
298711	2018-11-22	242	9443.17000000	14061.81000000	0
1252013	2018-11-22	257	633.72000000	971.57000000	0
1253251	2018-11-22	262	435.97000000	674.91000000	0
1121140	2018-11-22	205	2436.34000000	3376.37000000	0
739405	2018-11-22	196	1308.89000000	1782.47000000	0
600791	2018-11-22	226	2423.33000000	3498.16000000	0
1294863	2018-11-22	181	262.62000000	347.37000000	0
1053876	2018-11-22	332	2405.31000000	4265.92000000	1
1122635	2018-11-22	191	3288.10000000	4434.54000000	0
1097487	2018-11-22	211	499.73000000	700.66000000	0
1242036	2018-11-22	226	648.04000000	935.47000000	0
1122344	2018-11-22	332	1101.97000000	1954.38000000	0
1266756	2018-11-22	221	1528.28000000	2184.81000000	0
602963	2018-11-22	311	4602.30000000	7836.13000000	0
351336	2018-11-22	347	424.10000000	774.39000000	0
1347950	2018-11-22	226	521.55000000	752.88000000	0
1004847	2018-11-22	196	1303.73000000	1775.45000000	0
958677	2018-11-22	191	520.17000000	701.53000000	0
1287818	2018-11-22	316	450.55000000	774.62000000	0
1122469	2018-11-22	211	1658.47000000	2325.31000000	1
1378153	2018-11-22	216	414.60000000	586.97000000	0
603245	2018-11-22	211	3196.87000000	4482.27000000	0
1390884	2018-11-22	285	435.87000000	705.58000000	0
1182630	2018-11-22	201	2124.67000000	2921.67000000	0
1391475	2018-11-22	196	336.89000000	458.79000000	0
1382252	2018-11-22	231	351.30000000	512.07000000	0
1372224	2018-11-22	196	345.91000000	471.07000000	0
1123312	2018-11-22	231	1742.33000000	2539.65000000	0
1388214	2018-11-22	290	429.33000000	701.78000000	1
860903	2018-11-22	356	510.18000000	948.00000000	0
1389238	2018-11-22	257	427.07000000	654.74000000	0
1182680	2018-11-22	242	1459.20000000	2172.90000000	0
1337367	2018-11-22	285	435.92000000	705.67000000	0
1398098	2018-11-22	242	375.58000000	559.28000000	0
1385379	2018-11-22	201	343.37000000	472.17000000	0
1123673	2018-11-22	325	1471.61000000	2574.71000000	0
1094467	2018-11-22	196	342.11000000	465.90000000	0
603299	2018-11-22	290	3278.34000000	5358.79000000	0
1332986	2018-11-22	226	419.61000000	605.72000000	0
1293501	2018-11-22	226	522.48000000	754.22000000	0
1349267	2018-11-22	247	430.71000000	647.63000000	0
1342744	2018-11-22	257	658.19000000	1009.09000000	0
1330412	2018-11-22	226	630.17000000	909.67000000	0
1123705	2018-11-22	311	1079.49000000	1838.01000000	0
1434476	2018-11-22	196	609.30000000	829.76000000	0
1270677	2018-11-22	247	525.91000000	790.78000000	0
563825	2018-11-22	211	337.54000000	473.26000000	0
1182880	2018-11-22	211	1064.11000000	1491.98000000	0
784694	2018-11-22	332	1586.98000000	2814.57000000	0
1183457	2018-11-22	242	408.99000000	609.02000000	0
1338032	2018-11-22	242	441.71000000	657.74000000	0
1125470	2018-11-22	352	1085.29000000	2001.06000000	0
1034430	2018-11-22	196	3247.97000000	4423.16000000	0
603792	2018-11-22	257	3611.69000000	5537.15000000	0
1413289	2018-11-22	247	437.96000000	658.53000000	0
1183016	2018-11-22	275	1439.64000000	2285.67000000	0
866570	2018-11-22	321	438.73000000	761.66000000	0
1231825	2018-11-22	311	429.31000000	730.98000000	0
1249958	2018-11-22	211	601.76000000	843.72000000	0
1182459	2018-11-22	306	882.30000000	1487.74000000	0
1397581	2018-11-22	211	581.11000000	814.76000000	0
605610	2018-11-22	221	1737.09000000	2483.31000000	0
1340855	2018-11-22	247	438.45000000	659.27000000	0
1353965	2018-11-22	196	432.74000000	589.31000000	0
1348756	2018-11-22	280	435.20000000	697.70000000	0
1309271	2018-11-22	316	425.48000000	731.52000000	0
1309418	2018-11-22	201	614.24000000	844.64000000	0
1182466	2018-11-22	247	2013.57000000	3027.67000000	0
1282908	2018-11-22	280	435.27000000	697.81000000	0
1335889	2018-11-22	216	515.83000000	730.29000000	0
1199888	2018-11-22	201	345.33000000	474.87000000	0
1277340	2018-11-22	201	428.65000000	589.45000000	0
1249677	2018-11-22	257	418.08000000	640.97000000	0
823137	2018-11-22	211	313.40000000	439.42000000	0
904359	2018-11-22	332	1552.74000000	2753.85000000	0
1182693	2018-11-22	316	1181.97000000	2032.12000000	0
1318874	2018-11-22	257	418.94000000	642.29000000	0
1338311	2018-11-22	226	506.31000000	730.89000000	0
1062042	2018-11-22	342	1519.64000000	2748.00000000	0
1183297	2018-11-22	285	1815.91000000	2939.61000000	0
1325619	2018-11-22	252	424.89000000	645.11000000	0
1254719	2018-11-22	325	419.00000000	733.08000000	0
461462	2018-11-22	290	1508.49000000	2465.80000000	0
1182768	2018-11-22	306	1870.58000000	3154.18000000	0
1379676	2018-11-22	191	345.35000000	465.76000000	0
1238832	2018-11-22	270	503.78000000	792.10000000	0
1350547	2018-11-22	201	1249.51000000	1718.21000000	0
1183715	2018-11-22	301	1091.21000000	1822.22000000	0
1411255	2018-11-22	226	413.72000000	597.21000000	0
1356701	2018-11-22	201	319.98000000	440.00000000	0
1183506	2018-11-22	270	3519.43000000	5533.69000000	0
1183129	2018-11-22	226	1041.09000000	1502.85000000	0
1348915	2018-11-22	242	434.52000000	647.03000000	0
1345706	2018-11-22	226	506.89000000	731.71000000	0
1294946	2018-11-22	196	620.73000000	845.33000000	0
1183983	2018-11-22	316	2606.64000000	4481.53000000	0
1404165	2018-11-22	252	426.65000000	647.79000000	0
836758	2018-11-22	352	397.97000000	733.76000000	1
1318027	2018-11-22	347	434.04000000	792.55000000	0
661440	2018-11-22	257	1226.58000000	1880.51000000	0
1108164	2018-11-22	290	8760.78000000	14320.40000000	0
1353812	2018-11-22	198	417.56000000	570.85000000	0
1227330	2018-11-22	257	431.45000000	661.46000000	0
1301422	2018-11-22	301	536.55000000	895.99000000	0
868467	2018-11-22	196	1288.53000000	1754.75000000	0
1266904	2018-11-22	257	399.70000000	612.79000000	0
1152439	2018-11-22	242	445.17000000	662.90000000	1
1305865	2018-11-22	196	2240.00000000	3050.48000000	0
1303959	2018-11-22	247	434.72000000	653.65000000	0
705236	2018-11-22	196	4794.42000000	6529.16000000	0
1343180	2018-11-22	285	446.88000000	723.40000000	0
1093185	2018-11-22	316	678.31000000	1166.20000000	0
1300783	2018-11-22	221	422.08000000	603.39000000	0
1311624	2018-11-22	252	669.35000000	1016.27000000	0
627520	2018-11-22	301	3295.40000000	5503.01000000	0
662376	2018-11-22	247	1355.44000000	2038.08000000	0
1337458	2018-11-22	316	338.47000000	581.92000000	0
611062	2018-11-22	231	2736.40000000	3988.64000000	1
1321792	2018-11-22	201	1191.89000000	1638.98000000	0
1055933	2018-11-22	191	1982.19000000	2673.30000000	0
1272539	2018-11-22	301	317.22000000	529.73000000	0
1306059	2018-11-22	270	646.52000000	1016.54000000	0
494417	2018-11-22	242	3543.26000000	5276.26000000	0
662912	2018-11-22	270	1424.72000000	2240.12000000	0
1249877	2018-11-22	347	408.80000000	746.45000000	0
776621	2018-11-22	301	5233.89000000	8740.09000000	0
1086537	2018-11-22	270	3354.83000000	5274.89000000	0
1273529	2018-11-22	242	542.44000000	807.74000000	0
1270131	2018-11-22	247	414.93000000	623.91000000	0
1227428	2018-11-22	301	373.78000000	624.17000000	0
495653	2018-11-22	191	3022.27000000	4076.02000000	0
663269	2018-11-22	266	1511.66000000	2358.43000000	0
1421849	2018-11-22	205	324.70000000	449.98000000	0
613441	2018-11-22	311	2476.76000000	4217.08000000	0
1171380	2018-11-22	191	365.81000000	493.35000000	0
1184085	2018-11-22	242	542.62000000	808.01000000	0
1127716	2018-11-22	342	415.34000000	751.07000000	0
1370269	2018-11-22	266	367.01000000	572.60000000	0
1017892	2018-11-22	221	1402.75000000	2005.35000000	0
663280	2018-11-22	257	1856.54000000	2846.30000000	0
1328168	2018-11-22	285	422.37000000	683.74000000	0
617128	2018-11-22	226	2023.58000000	2921.11000000	0
1255194	2018-11-22	270	436.03000000	685.58000000	1
512209	2018-11-22	285	544.55000000	881.52000000	0
1255834	2018-11-22	221	314.36000000	449.40000000	0
824557	2018-11-22	201	3086.29000000	4244.00000000	0
1290597	2018-11-22	257	447.20000000	685.62000000	0
663605	2018-11-22	262	2467.49000000	3819.89000000	1
1330406	2018-11-22	257	317.93000000	487.43000000	0
617535	2018-11-22	311	1481.87000000	2523.10000000	0
1017992	2018-11-22	270	1306.22000000	2053.81000000	0
1086200	2018-11-22	337	1357.74000000	2431.51000000	0
1236016	2018-11-22	196	258.11000000	351.51000000	0
1082312	2018-11-22	242	3906.98000000	5817.88000000	0
1018342	2018-11-22	306	782.09000000	1318.76000000	0
1383620	2018-11-22	294	550.71000000	907.21000000	0
486726	2018-11-22	247	325.25000000	489.06000000	1
619100	2018-11-22	337	712.97000000	1276.81000000	1
1042405	2018-11-22	356	1445.47000000	2685.93000000	0
1309779	2018-11-22	242	543.74000000	809.69000000	0
1026201	2018-11-22	316	420.92000000	723.67000000	0
607127	2018-11-22	211	3019.90000000	4234.16000000	0
792421	2018-11-22	196	3076.22000000	4189.28000000	0
666922	2018-11-22	196	948.83000000	1292.15000000	0
1157861	2018-11-22	301	394.19000000	658.26000000	0
620411	2018-11-22	311	4426.89000000	7537.47000000	0
744553	2018-11-22	196	1230.15000000	1675.25000000	0
1375660	2018-11-22	221	522.92000000	747.56000000	0
1139045	2018-11-22	221	390.94000000	558.89000000	0
927943	2018-11-22	321	3690.63000000	6407.11000000	0
1222280	2018-11-22	301	3360.93000000	5612.44000000	0
666988	2018-11-22	221	801.17000000	1145.34000000	0
1436393	2018-11-22	181	397.49000000	525.78000000	0
1295153	2018-11-22	211	624.90000000	876.16000000	0
921573	2018-11-22	301	3359.97000000	5610.82000000	0
1333043	2018-11-22	257	528.56000000	810.35000000	0
1403802	2018-11-22	285	300.36000000	486.22000000	0
1206252	2018-11-22	196	3032.62000000	4129.89000000	0
366219	2018-11-22	201	1214.57000000	1670.18000000	0
667056	2018-11-22	211	3007.21000000	4216.37000000	0
999694	2018-11-22	337	325.28000000	582.53000000	0
1295521	2018-11-22	235	1237.17000000	1817.39000000	1
1312460	2018-11-22	347	1019.09000000	1860.83000000	0
1382848	2018-11-22	242	544.29000000	810.51000000	0
1268268	2018-11-22	196	1374.36000000	1871.64000000	1
1116974	2018-11-22	221	3518.63000000	5030.17000000	0
1195674	2018-11-22	332	1049.27000000	1860.92000000	0
668183	2018-11-22	311	1407.20000000	2395.98000000	1
1173142	2018-11-22	266	402.37000000	627.76000000	0
1295528	2018-11-22	316	1509.19000000	2594.71000000	0
1424921	2018-11-22	242	454.26000000	676.44000000	0
1119188	2018-11-22	196	429.00000000	584.22000000	0
1329765	2018-11-22	242	421.78000000	628.07000000	0
1090470	2018-11-22	301	622.18000000	1038.98000000	0
1243789	2018-11-22	216	441.12000000	624.53000000	0
672963	2018-11-22	316	2137.19000000	3674.42000000	0
1325887	2018-11-22	211	574.99000000	806.18000000	0
1295660	2018-11-22	191	712.19000000	960.51000000	0
1303702	2018-11-22	235	425.70000000	625.35000000	0
1350191	2018-11-22	290	541.61000000	885.31000000	0
1302891	2018-11-22	211	576.13000000	807.79000000	0
1306345	2018-11-22	191	508.98000000	686.44000000	0
1177573	2018-11-22	347	445.83000000	814.08000000	0
824458	2018-11-22	316	2008.03000000	3452.36000000	0
1202354	2018-11-22	196	335.04000000	456.27000000	0
1295960	2018-11-22	257	1075.71000000	1649.19000000	0
1001744	2018-11-22	321	1833.36000000	3182.81000000	0
1074650	2018-11-22	262	524.28000000	811.63000000	0
1276760	2018-11-22	311	446.83000000	760.80000000	0
1119567	2018-11-22	285	644.42000000	1043.18000000	0
577348	2018-11-22	270	431.75000000	678.85000000	0
1283231	2018-11-22	191	1427.36000000	1925.02000000	0
977006	2018-11-22	196	1363.56000000	1856.93000000	0
1296530	2018-11-22	316	846.62000000	1455.56000000	0
1275460	2018-11-22	285	457.93000000	741.30000000	0
1178669	2018-11-22	270	516.45000000	812.02000000	1
1197142	2018-11-22	191	1362.22000000	1837.18000000	0
1343194	2018-11-22	262	620.57000000	960.70000000	0
1438406	2018-11-22	205	353.17000000	489.44000000	0
1285339	2018-11-22	196	1412.25000000	1923.24000000	0
1045217	2018-11-22	301	3685.97000000	6155.21000000	0
1296587	2018-11-22	216	1648.70000000	2334.17000000	0
1002612	2018-11-22	280	1716.31000000	2751.53000000	0
1330403	2018-11-22	290	542.06000000	886.04000000	0
1347461	2018-11-22	201	3364.19000000	4626.15000000	0
1222732	2018-11-22	280	654.72000000	1049.62000000	0
1003314	2018-11-22	290	6419.03000000	10492.58000000	0
826364	2018-11-22	270	7056.99000000	11095.88000000	0
1076687	2018-11-22	226	3433.18000000	4955.91000000	0
1296689	2018-11-22	235	760.88000000	1117.72000000	0
1431756	2018-11-22	226	436.24000000	629.72000000	0
1087104	2018-11-22	285	1880.40000000	3044.01000000	0
1107712	2018-11-22	231	1542.49000000	2248.37000000	0
1172896	2018-11-22	226	616.51000000	889.94000000	0
1004116	2018-11-22	316	1223.72000000	2103.91000000	0
1120353	2018-11-22	332	1224.37000000	2171.47000000	0
331084	2018-11-22	280	3830.30000000	6140.60000000	0
1296896	2018-11-22	211	1570.91000000	2202.55000000	0
1004199	2018-11-22	285	723.67000000	1171.49000000	0
1088290	2018-11-22	352	1872.30000000	3452.13000000	0
920793	2018-11-22	201	1321.38000000	1817.06000000	0
1399618	2018-11-22	221	623.60000000	891.48000000	0
1007007	2018-11-22	242	1554.43000000	2314.70000000	0
1120485	2018-11-22	242	1271.02000000	1892.67000000	0
462176	2018-11-22	201	1319.27000000	1814.15000000	0
1298102	2018-11-22	226	1138.61000000	1643.62000000	0
1392078	2018-11-22	257	445.61000000	683.17000000	0
1089293	2018-11-22	356	1106.71000000	2056.45000000	0
994529	2018-11-22	352	3918.98000000	7225.78000000	0
1338782	2018-11-22	221	624.48000000	892.75000000	0
1007609	2018-11-22	226	1664.20000000	2402.34000000	0
1120668	2018-11-22	205	1873.42000000	2596.26000000	0
575447	2018-11-22	321	3626.75000000	6296.22000000	1
1320764	2018-11-22	262	510.83000000	790.81000000	0
1007860	2018-11-22	226	1966.88000000	2839.25000000	0
1118036	2018-11-22	325	2035.42000000	3561.15000000	0
1083807	2018-11-22	262	1582.02000000	2449.10000000	0
1357366	2018-11-22	270	615.74000000	968.15000000	0
1008845	2018-11-22	280	1457.57000000	2336.73000000	0
827247	2018-11-22	301	738.51000000	1233.24000000	0
611243	2018-11-22	290	8862.79000000	14487.16000000	0
855915	2018-11-22	275	543.69000000	863.19000000	0
1009449	2018-11-22	275	1012.55000000	1607.60000000	0
1118839	2018-11-22	242	1827.74000000	2721.69000000	0
1211019	2018-11-22	221	3342.78000000	4778.78000000	0
348604	2018-11-22	266	620.71000000	968.40000000	0
1009600	2018-11-22	332	1448.91000000	2569.70000000	0
827283	2018-11-22	191	772.97000000	1042.47000000	0
1061770	2018-11-22	191	3375.00000000	4551.74000000	0
606263	2018-11-22	347	6651.30000000	12145.09000000	0
1009783	2018-11-22	247	1446.28000000	2174.67000000	0
