ID_CONTA	DT_ACORDO	QTD_PARCELAMENTO_3M	QTD_PARCELAMENTO_6M	QTD_PARCELAMENTO_12M
1357567	2018-11-22	0	0	0
1357735	2018-11-22	0	0	0
1367661	2018-11-22	0	0	0
1368650	2018-11-22	1	2	2
1371371	2018-11-22	0	0	0
1372728	2018-11-22	0	0	0
1375466	2018-11-22	0	0	0
1375485	2018-11-22	0	0	0
1375617	2018-11-22	0	0	0
1375668	2018-11-22	0	0	0
1376053	2018-11-22	0	0	0
653741	2018-11-22	0	0	0
1376102	2018-11-22	0	0	0
1376202	2018-11-22	0	0	0
1376387	2018-11-22	0	0	0
1376485	2018-11-22	1	2	2
1377006	2018-11-22	0	0	0
1377321	2018-11-22	0	0	0
1377523	2018-11-22	0	0	0
1378427	2018-11-22	0	0	0
1380095	2018-11-22	0	0	0
1380299	2018-11-22	0	0	0
1380497	2018-11-22	0	0	0
1350698	2018-11-22	0	0	0
587276	2018-11-22	1	1	1
1351719	2018-11-22	0	0	0
1081413	2018-11-22	0	0	0
1352653	2018-11-22	0	0	0
1352772	2018-11-22	0	0	0
1353121	2018-11-22	0	0	0
1353157	2018-11-22	1	1	1
1353255	2018-11-22	0	0	0
1354110	2018-11-22	0	0	0
1354391	2018-11-22	0	0	0
1354493	2018-11-22	0	0	0
1354512	2018-11-22	0	0	0
1355514	2018-11-22	0	1	1
1355731	2018-11-22	0	0	0
1355778	2018-11-22	0	0	0
1356231	2018-11-22	0	0	0
1356665	2018-11-22	2	2	2
1356748	2018-11-22	0	0	0
1356933	2018-11-22	0	0	0
1125799	2018-11-22	1	2	3
1126052	2018-11-22	0	0	1
1200771	2018-11-22	1	1	1
261199	2018-11-22	2	2	2
1154411	2018-11-22	0	1	1
1154447	2018-11-22	0	1	2
1155215	2018-11-22	0	0	0
1186650	2018-11-22	0	0	0
1186899	2018-11-22	0	0	1
1187103	2018-11-22	0	0	0
1187118	2018-11-22	0	0	0
1187520	2018-11-22	0	1	1
1188054	2018-11-22	0	0	0
1188254	2018-11-22	0	0	0
1188439	2018-11-22	1	2	2
1189022	2018-11-22	1	2	2
1102920	2018-11-22	0	1	1
1103522	2018-11-22	0	0	0
1104022	2018-11-22	0	0	0
537806	2018-11-22	1	2	2
1104692	2018-11-22	0	0	0
1105830	2018-11-22	0	0	0
1106532	2018-11-22	0	0	0
1106930	2018-11-22	0	0	1
1106949	2018-11-22	0	0	0
187663	2018-11-22	1	2	3
1107081	2018-11-22	1	1	1
1107281	2018-11-22	0	0	1
1107334	2018-11-22	0	0	0
1107434	2018-11-22	0	0	0
1125731	2018-11-22	0	1	1
1153837	2018-11-22	0	0	0
1153919	2018-11-22	1	1	1
1153951	2018-11-22	0	1	1
1350291	2018-11-22	0	0	0
1350673	2018-11-22	0	1	1
1154687	2018-11-22	1	1	2
1350760	2018-11-22	0	0	0
1350991	2018-11-22	0	0	0
1154870	2018-11-22	0	0	0
1351041	2018-11-22	0	0	0
1383890	2018-11-22	0	0	0
1383939	2018-11-22	0	0	0
1385177	2018-11-22	0	0	0
1385413	2018-11-22	0	0	0
1385979	2018-11-22	0	0	0
1386128	2018-11-22	0	0	0
1386347	2018-11-22	0	0	0
1387400	2018-11-22	0	0	0
1387415	2018-11-22	0	0	0
1387768	2018-11-22	0	0	0
1077033	2018-11-22	0	0	0
572466	2018-11-22	0	1	1
1242402	2018-11-22	0	0	0
962283	2018-11-22	0	0	0
1385106	2018-11-22	0	0	0
1385433	2018-11-22	0	0	0
1385967	2018-11-22	0	0	0
1386269	2018-11-22	1	1	1
1386669	2018-11-22	0	0	0
1386744	2018-11-22	0	0	0
1386876	2018-11-22	0	0	0
1387214	2018-11-22	0	0	0
1387614	2018-11-22	0	0	0
346787	2018-11-22	0	0	0
927084	2018-11-22	2	2	2
1380533	2018-11-22	0	0	0
1380948	2018-11-22	0	0	0
1381282	2018-11-22	0	0	0
1382822	2018-11-22	0	0	0
1382990	2018-11-22	0	0	0
1383037	2018-11-22	0	0	0
1383088	2018-11-22	0	0	0
1380753	2018-11-22	0	0	0
1381264	2018-11-22	0	0	0
1381564	2018-11-22	0	0	0
1199664	2018-11-22	1	2	2
1158252	2018-11-22	1	1	1
627621	2018-11-22	0	0	0
623843	2018-11-22	0	0	0
1383629	2018-11-22	0	0	0
1384029	2018-11-22	0	0	0
1384236	2018-11-22	0	0	0
1384706	2018-11-22	0	0	0
1127406	2018-11-22	0	0	0
1127804	2018-11-22	0	0	0
1128074	2018-11-22	0	0	0
1189574	2018-11-22	1	1	1
1189657	2018-11-22	0	0	0
1047871	2018-11-22	0	0	0
1190612	2018-11-22	0	0	0
1191078	2018-11-22	1	2	3
1191380	2018-11-22	0	0	0
1191480	2018-11-22	0	0	0
1191831	2018-11-22	0	0	0
1191929	2018-11-22	0	0	0
1192448	2018-11-22	1	1	1
1192601	2018-11-22	0	1	1
1192633	2018-11-22	0	1	1
1155331	2018-11-22	0	0	0
194346	2018-11-22	1	2	3
1155416	2018-11-22	0	0	0
1155680	2018-11-22	0	0	0
1156235	2018-11-22	0	0	0
1156318	2018-11-22	1	1	2
1156533	2018-11-22	0	0	1
1156820	2018-11-22	2	3	3
1157018	2018-11-22	0	0	0
1157320	2018-11-22	1	1	1
1157418	2018-11-22	0	0	1
1158288	2018-11-22	0	0	0
743034	2018-11-22	0	1	2
1099861	2018-11-22	0	1	1
1100465	2018-11-22	1	1	1
1101014	2018-11-22	0	0	0
1101818	2018-11-22	0	1	1
1102335	2018-11-22	0	0	0
554967	2018-11-22	1	1	1
1151471	2018-11-22	0	0	0
1348813	2018-11-22	0	0	0
1152254	2018-11-22	0	1	1
1348862	2018-11-22	0	0	0
1152341	2018-11-22	1	1	1
1348943	2018-11-22	1	1	1
1348979	2018-11-22	0	0	0
1349177	2018-11-22	0	0	0
1349294	2018-11-22	0	0	0
1153058	2018-11-22	0	1	1
1349879	2018-11-22	0	0	0
1153241	2018-11-22	0	0	0
1154245	2018-11-22	0	0	0
1350315	2018-11-22	0	0	0
1350381	2018-11-22	0	0	0
1377958	2018-11-22	1	1	1
1378260	2018-11-22	0	0	0
1379326	2018-11-22	0	0	0
1379711	2018-11-22	0	0	0
1379996	2018-11-22	0	0	0
1380366	2018-11-22	1	1	1
1380547	2018-11-22	0	0	0
1381285	2018-11-22	0	0	0
1381415	2018-11-22	0	0	0
1381466	2018-11-22	0	0	0
1382034	2018-11-22	0	0	0
1382404	2018-11-22	0	0	0
1382536	2018-11-22	0	0	0
1382689	2018-11-22	0	0	0
815918	2018-11-22	0	0	0
1384444	2018-11-22	0	0	0
1375829	2018-11-22	0	0	0
1376526	2018-11-22	0	0	0
1376640	2018-11-22	0	0	0
1376658	2018-11-22	0	0	0
1203961	2018-11-22	1	1	2
1012569	2018-11-22	0	0	0
1377069	2018-11-22	0	0	0
1377676	2018-11-22	0	0	0
1195162	2018-11-22	1	1	2
1377751	2018-11-22	0	0	0
1377787	2018-11-22	0	0	0
1377826	2018-11-22	0	0	0
1378219	2018-11-22	1	1	1
1378437	2018-11-22	1	1	1
1378812	2018-11-22	0	0	0
1378880	2018-11-22	0	0	0
1379466	2018-11-22	1	1	1
1379541	2018-11-22	0	0	0
1216329	2018-11-22	0	0	0
1379741	2018-11-22	0	0	0
685623	2018-11-22	0	0	0
1380677	2018-11-22	0	0	0
1380913	2018-11-22	1	1	1
1381470	2018-11-22	0	0	0
1382442	2018-11-22	0	0	0
1382467	2018-11-22	0	0	0
847899	2018-11-22	1	1	1
1382524	2018-11-22	2	2	2
1382531	2018-11-22	1	1	1
1233995	2018-11-22	0	0	1
610957	2018-11-22	0	0	1
792068	2018-11-22	0	0	0
965878	2018-11-22	0	1	3
1096236	2018-11-22	0	0	0
902706	2018-11-22	1	1	1
1320214	2018-11-22	1	1	1
1216164	2018-11-22	0	0	1
1384893	2018-11-22	1	1	1
1385027	2018-11-22	0	0	0
1385212	2018-11-22	0	0	0
1385429	2018-11-22	0	0	0
1385780	2018-11-22	0	0	0
1385961	2018-11-22	0	0	0
1293926	2018-11-22	0	0	0
772998	2018-11-22	0	0	0
1386799	2018-11-22	0	0	0
1350431	2018-11-22	0	0	0
1350882	2018-11-22	0	0	0
1351167	2018-11-22	0	0	0
1351550	2018-11-22	0	0	0
1351718	2018-11-22	0	0	0
1351818	2018-11-22	0	0	0
1352254	2018-11-22	0	0	0
1352356	2018-11-22	0	0	0
1352422	2018-11-22	0	0	0
1352554	2018-11-22	0	0	0
1352937	2018-11-22	0	0	0
1352939	2018-11-22	0	0	0
1353024	2018-11-22	0	0	0
1353088	2018-11-22	0	0	0
887780	2018-11-22	0	0	0
1353173	2018-11-22	0	0	0
1353175	2018-11-22	0	0	0
1353726	2018-11-22	0	0	0
1353824	2018-11-22	0	0	0
1353943	2018-11-22	0	0	0
1368661	2018-11-22	0	0	0
1368979	2018-11-22	1	1	1
1369104	2018-11-22	0	0	0
998106	2018-11-22	0	0	1
1369490	2018-11-22	0	0	0
1369504	2018-11-22	0	0	0
1369715	2018-11-22	1	1	1
1369933	2018-11-22	0	0	0
1370826	2018-11-22	1	1	1
1372273	2018-11-22	0	0	0
1375320	2018-11-22	0	0	0
1375520	2018-11-22	0	0	0
1375749	2018-11-22	0	0	0
1375806	2018-11-22	0	0	0
1376317	2018-11-22	0	0	0
1376474	2018-11-22	0	0	0
1376774	2018-11-22	0	0	0
762526	2018-11-22	1	1	1
1376849	2018-11-22	0	0	0
1376935	2018-11-22	0	0	0
1377628	2018-11-22	0	0	0
1377728	2018-11-22	0	0	0
1377910	2018-11-22	0	0	0
1378746	2018-11-22	0	0	0
1379357	2018-11-22	0	0	0
1354511	2018-11-22	0	0	0
1354528	2018-11-22	1	1	1
1354945	2018-11-22	0	0	0
1355462	2018-11-22	0	0	0
1356298	2018-11-22	0	0	0
1356415	2018-11-22	0	0	0
1356566	2018-11-22	0	0	0
1356681	2018-11-22	0	0	0
1356868	2018-11-22	0	0	0
1357168	2018-11-22	0	0	0
1357753	2018-11-22	0	0	0
1359257	2018-11-22	0	0	0
1364237	2018-11-22	0	0	0
1365373	2018-11-22	1	1	1
1365656	2018-11-22	0	0	0
1368664	2018-11-22	0	0	0
1369417	2018-11-22	0	0	0
1371657	2018-11-22	0	0	0
396085	2018-11-22	0	0	0
1373146	2018-11-22	0	0	0
1375201	2018-11-22	2	2	2
1375433	2018-11-22	0	0	0
1375935	2018-11-22	0	0	0
1376052	2018-11-22	0	0	0
1377220	2018-11-22	0	0	0
848970	2018-11-22	1	1	1
849029	2018-11-22	2	2	2
1377309	2018-11-22	0	0	0
1377886	2018-11-22	0	0	0
520061	2018-11-22	0	0	1
1377388	2018-11-22	0	0	0
1365016	2018-11-22	0	0	0
481119	2018-11-22	1	2	2
1367517	2018-11-22	0	0	0
1367685	2018-11-22	0	0	0
835232	2018-11-22	0	0	0
1377943	2018-11-22	0	0	0
1378958	2018-11-22	0	0	0
1379224	2018-11-22	0	0	0
1379422	2018-11-22	1	1	1
1379581	2018-11-22	0	0	0
1379758	2018-11-22	0	0	0
1380083	2018-11-22	0	0	0
1376086	2018-11-22	0	0	0
1376656	2018-11-22	1	1	1
1377107	2018-11-22	0	0	0
1356145	2018-11-22	0	0	0
1356638	2018-11-22	0	0	0
1357699	2018-11-22	0	0	0
1361250	2018-11-22	0	0	0
1361418	2018-11-22	0	0	0
1364283	2018-11-22	0	0	0
1365019	2018-11-22	0	0	0
1365076	2018-11-22	0	0	0
1365469	2018-11-22	0	0	0
1297792	2018-11-22	1	2	2
1366905	2018-11-22	1	1	1
1367616	2018-11-22	0	0	0
1367677	2018-11-22	0	0	0
1368116	2018-11-22	0	0	0
1104571	2018-11-22	0	0	0
1371067	2018-11-22	0	0	0
1372671	2018-11-22	0	0	0
1375172	2018-11-22	0	0	0
842745	2018-11-22	0	0	0
843379	2018-11-22	1	1	1
843654	2018-11-22	0	0	0
1372738	2018-11-22	0	0	0
1373467	2018-11-22	0	0	0
1375337	2018-11-22	0	0	0
846264	2018-11-22	1	2	2
1375680	2018-11-22	0	0	0
846530	2018-11-22	0	0	0
846789	2018-11-22	0	0	0
1376409	2018-11-22	0	0	0
298696	2018-11-22	0	0	0
1376882	2018-11-22	0	0	0
1376975	2018-11-22	2	2	2
1376984	2018-11-22	0	0	0
1350048	2018-11-22	0	0	0
1350231	2018-11-22	0	0	0
1154393	2018-11-22	1	2	2
852552	2018-11-22	0	0	0
852567	2018-11-22	0	0	0
1101953	2018-11-22	0	0	0
1317475	2018-11-22	0	0	0
694333	2018-11-22	1	2	3
298466	2018-11-22	0	0	0
620331	2018-11-22	0	0	0
1160313	2018-11-22	1	1	2
1099543	2018-11-22	0	0	1
1099611	2018-11-22	0	0	0
727659	2018-11-22	1	2	3
1099628	2018-11-22	0	0	0
1100011	2018-11-22	0	0	0
1100381	2018-11-22	1	1	1
1101817	2018-11-22	0	0	0
1101836	2018-11-22	1	1	1
1102902	2018-11-22	0	0	0
1151336	2018-11-22	1	1	2
1348676	2018-11-22	1	2	2
1151836	2018-11-22	0	0	0
1152455	2018-11-22	0	0	0
1118278	2018-11-22	0	0	0
1349414	2018-11-22	0	0	0
1152740	2018-11-22	1	1	1
1349478	2018-11-22	0	0	0
1349697	2018-11-22	0	0	0
1153059	2018-11-22	0	0	0
1349880	2018-11-22	0	0	0
1352743	2018-11-22	0	0	0
820292	2018-11-22	1	2	2
820360	2018-11-22	0	0	0
1352943	2018-11-22	0	0	0
820415	2018-11-22	1	2	2
821321	2018-11-22	0	0	0
822223	2018-11-22	1	1	3
1081040	2018-11-22	0	0	0
1354356	2018-11-22	0	0	0
822557	2018-11-22	2	2	2
1354713	2018-11-22	0	0	0
1355215	2018-11-22	0	0	0
823468	2018-11-22	0	0	0
1355426	2018-11-22	0	0	0
768425	2018-11-22	1	1	1
1171397	2018-11-22	0	0	0
770672	2018-11-22	0	0	0
771642	2018-11-22	1	2	2
773673	2018-11-22	1	1	1
1028471	2018-11-22	0	0	0
774509	2018-11-22	0	1	1
774573	2018-11-22	1	1	1
778551	2018-11-22	0	0	1
779657	2018-11-22	0	0	0
779787	2018-11-22	0	0	0
780389	2018-11-22	1	1	1
1348256	2018-11-22	0	0	0
781570	2018-11-22	1	1	1
1188376	2018-11-22	0	0	0
1189076	2018-11-22	1	1	1
1189144	2018-11-22	0	0	1
1190037	2018-11-22	0	0	0
1155077	2018-11-22	0	0	0
1155452	2018-11-22	1	1	1
590903	2018-11-22	0	0	0
783599	2018-11-22	0	0	0
1149603	2018-11-22	1	2	2
785539	2018-11-22	0	0	0
785946	2018-11-22	0	1	1
786046	2018-11-22	0	0	0
787141	2018-11-22	0	0	0
787777	2018-11-22	1	1	1
788547	2018-11-22	0	0	0
1072591	2018-11-22	0	0	0
790326	2018-11-22	0	0	0
823825	2018-11-22	0	0	0
824995	2018-11-22	1	2	2
1099213	2018-11-22	1	1	1
1356160	2018-11-22	0	0	0
825331	2018-11-22	0	0	0
1356360	2018-11-22	0	0	0
826810	2018-11-22	0	0	0
827503	2018-11-22	0	0	0
827778	2018-11-22	1	1	1
754494	2018-11-22	0	0	0
755523	2018-11-22	0	0	0
755589	2018-11-22	0	0	0
756234	2018-11-22	0	0	1
759674	2018-11-22	1	1	1
760001	2018-11-22	1	1	1
761246	2018-11-22	0	0	0
761746	2018-11-22	0	0	0
761850	2018-11-22	0	0	0
763777	2018-11-22	0	1	2
763820	2018-11-22	1	2	2
764415	2018-11-22	0	0	0
765485	2018-11-22	0	0	0
768323	2018-11-22	2	3	5
1198669	2018-11-22	1	2	2
1349624	2018-11-22	0	0	0
1349726	2018-11-22	0	0	0
1349783	2018-11-22	1	1	1
1350251	2018-11-22	0	0	0
1350294	2018-11-22	0	0	0
1350421	2018-11-22	0	0	0
1350428	2018-11-22	0	0	0
1350460	2018-11-22	0	0	0
1350660	2018-11-22	0	0	0
1351096	2018-11-22	0	0	0
1351462	2018-11-22	0	0	0
1357187	2018-11-22	0	0	0
828173	2018-11-22	0	0	0
1357800	2018-11-22	0	0	0
828880	2018-11-22	0	0	0
829182	2018-11-22	0	0	0
832683	2018-11-22	0	0	0
833721	2018-11-22	0	0	0
833755	2018-11-22	1	1	1
1364584	2018-11-22	0	0	0
1159287	2018-11-22	0	0	0
1159387	2018-11-22	0	0	0
1190521	2018-11-22	0	0	2
1190664	2018-11-22	1	1	1
1173870	2018-11-22	0	0	0
1190925	2018-11-22	0	1	1
1191050	2018-11-22	0	0	0
1191200	2018-11-22	0	0	0
1191368	2018-11-22	0	0	0
1191482	2018-11-22	0	1	1
1191507	2018-11-22	1	2	2
1191561	2018-11-22	0	0	0
1191743	2018-11-22	0	0	0
1192772	2018-11-22	0	0	0
472814	2018-11-22	1	2	2
1193054	2018-11-22	0	0	0
1105689	2018-11-22	0	0	1
743383	2018-11-22	0	0	1
1105782	2018-11-22	0	0	0
1106393	2018-11-22	0	0	1
1106493	2018-11-22	0	0	0
1352415	2018-11-22	0	1	1
1352544	2018-11-22	0	0	0
1352701	2018-11-22	0	0	0
1352801	2018-11-22	0	0	0
1207037	2018-11-22	0	0	0
1156906	2018-11-22	0	0	0
1157031	2018-11-22	0	0	0
1263055	2018-11-22	1	1	2
1157149	2018-11-22	0	1	1
1157249	2018-11-22	1	1	1
1158060	2018-11-22	0	0	0
1158228	2018-11-22	0	0	0
1158635	2018-11-22	0	0	1
1158646	2018-11-22	0	0	0
1190591	2018-11-22	0	1	1
1190723	2018-11-22	0	0	0
1191034	2018-11-22	0	0	0
1191084	2018-11-22	0	0	0
1191198	2018-11-22	0	0	0
939117	2018-11-22	1	2	2
1191566	2018-11-22	0	0	0
1352919	2018-11-22	0	0	0
1207469	2018-11-22	0	1	1
1353737	2018-11-22	1	1	1
1353937	2018-11-22	0	0	0
1354087	2018-11-22	0	0	0
1207955	2018-11-22	0	0	1
1354198	2018-11-22	0	0	0
1208055	2018-11-22	0	0	0
1354816	2018-11-22	0	0	0
1208605	2018-11-22	1	1	1
1354959	2018-11-22	0	0	0
1126513	2018-11-22	0	0	0
1355009	2018-11-22	0	0	0
1126674	2018-11-22	0	0	0
1355223	2018-11-22	0	0	0
1355359	2018-11-22	1	1	1
1127442	2018-11-22	0	0	0
1127585	2018-11-22	0	0	0
1355891	2018-11-22	0	0	0
1129189	2018-11-22	1	1	1
1129457	2018-11-22	0	0	0
1129864	2018-11-22	1	1	1
1130232	2018-11-22	1	1	1
1130500	2018-11-22	0	0	0
1131154	2018-11-22	0	0	0
1193347	2018-11-22	0	0	1
1193365	2018-11-22	1	1	1
1193490	2018-11-22	0	1	1
1193590	2018-11-22	0	0	0
1193790	2018-11-22	1	1	1
1356020	2018-11-22	0	0	0
1191702	2018-11-22	1	1	1
1192095	2018-11-22	0	0	0
836595	2018-11-22	0	0	0
1369164	2018-11-22	0	0	0
1369396	2018-11-22	0	0	0
1369487	2018-11-22	0	0	0
837272	2018-11-22	0	0	0
838140	2018-11-22	1	1	1
838242	2018-11-22	1	1	1
838299	2018-11-22	0	0	0
838674	2018-11-22	0	0	0
840848	2018-11-22	0	1	1
840939	2018-11-22	1	2	2
1355450	2018-11-22	0	0	0
1355525	2018-11-22	0	0	0
1192109	2018-11-22	0	0	0
1192238	2018-11-22	0	0	0
1105691	2018-11-22	0	0	0
1105859	2018-11-22	1	1	1
820693	2018-11-22	1	2	3
1105884	2018-11-22	0	0	0
1106134	2018-11-22	0	0	0
1106934	2018-11-22	0	0	0
1352599	2018-11-22	0	0	0
1107009	2018-11-22	0	1	1
1352742	2018-11-22	0	0	0
1107195	2018-11-22	0	0	0
1207003	2018-11-22	0	0	0
1353042	2018-11-22	0	0	0
1353571	2018-11-22	0	0	0
1207721	2018-11-22	0	0	0
1354339	2018-11-22	0	0	0
1207964	2018-11-22	0	0	0
1354439	2018-11-22	0	0	0
1354471	2018-11-22	0	0	0
1208053	2018-11-22	0	0	0
1354682	2018-11-22	1	1	1
1208282	2018-11-22	0	0	1
1354982	2018-11-22	0	0	0
1355075	2018-11-22	0	0	0
1127047	2018-11-22	1	1	1
1355675	2018-11-22	0	0	0
1355943	2018-11-22	0	0	0
1128144	2018-11-22	0	0	0
1129048	2018-11-22	0	0	0
549131	2018-11-22	1	1	1
1129262	2018-11-22	0	0	0
1130441	2018-11-22	0	0	0
314205	2018-11-22	0	0	1
1193174	2018-11-22	0	0	0
1193556	2018-11-22	0	1	1
1193706	2018-11-22	0	0	0
1193949	2018-11-22	1	1	1
1356093	2018-11-22	0	0	0
1356154	2018-11-22	0	0	0
1356461	2018-11-22	0	0	0
1356811	2018-11-22	0	0	0
1356886	2018-11-22	0	0	0
1357590	2018-11-22	1	1	1
1359244	2018-11-22	0	0	0
1361791	2018-11-22	0	0	0
1364792	2018-11-22	0	0	0
1365421	2018-11-22	0	0	0
574467	2018-11-22	0	0	0
1367843	2018-11-22	0	0	0
1348607	2018-11-22	2	2	2
1348989	2018-11-22	0	0	0
1346276	2018-11-22	1	1	1
1346451	2018-11-22	0	0	0
1346465	2018-11-22	0	0	0
1346819	2018-11-22	0	0	0
824419	2018-11-22	0	0	0
1346933	2018-11-22	0	0	0
825555	2018-11-22	0	0	0
826348	2018-11-22	1	2	2
1347569	2018-11-22	1	1	1
1348012	2018-11-22	0	0	0
829878	2018-11-22	1	1	1
764095	2018-11-22	1	1	1
1172681	2018-11-22	0	0	0
1349808	2018-11-22	0	0	0
1349903	2018-11-22	0	0	0
1350001	2018-11-22	0	0	0
1350201	2018-11-22	0	0	0
566996	2018-11-22	2	2	3
1350671	2018-11-22	0	0	0
1350705	2018-11-22	0	0	0
1350837	2018-11-22	0	0	0
1350978	2018-11-22	0	0	0
1351071	2018-11-22	0	0	0
1351280	2018-11-22	0	0	0
1351437	2018-11-22	0	0	0
1351916	2018-11-22	0	0	0
1352384	2018-11-22	0	0	0
1352652	2018-11-22	0	0	0
768552	2018-11-22	1	2	2
770179	2018-11-22	0	0	0
770313	2018-11-22	1	1	2
770654	2018-11-22	0	0	0
770758	2018-11-22	0	0	0
771592	2018-11-22	0	0	0
1349939	2018-11-22	0	0	0
1350121	2018-11-22	0	0	0
1350189	2018-11-22	0	0	0
1350289	2018-11-22	0	0	0
1153954	2018-11-22	0	0	0
1350657	2018-11-22	1	2	2
1154436	2018-11-22	0	0	1
1154821	2018-11-22	0	0	0
838804	2018-11-22	0	0	0
1351526	2018-11-22	0	0	0
1351626	2018-11-22	0	0	0
1152114	2018-11-22	1	1	1
1152231	2018-11-22	1	1	2
1152413	2018-11-22	0	0	0
1152449	2018-11-22	1	1	1
1152513	2018-11-22	0	0	0
1153332	2018-11-22	0	0	0
1153653	2018-11-22	0	0	0
1153668	2018-11-22	0	0	0
1153835	2018-11-22	0	0	0
1098047	2018-11-22	1	2	2
761410	2018-11-22	1	3	4
1098883	2018-11-22	1	1	1
1099070	2018-11-22	2	2	2
1099919	2018-11-22	0	0	0
1099937	2018-11-22	0	1	3
1344524	2018-11-22	0	0	0
1344827	2018-11-22	0	0	0
1345077	2018-11-22	0	0	0
1101342	2018-11-22	0	0	0
1345345	2018-11-22	0	0	0
1345377	2018-11-22	0	0	0
1101824	2018-11-22	0	0	0
1101859	2018-11-22	1	2	2
1346195	2018-11-22	0	0	0
1102946	2018-11-22	0	0	0
1346596	2018-11-22	0	0	0
1347250	2018-11-22	0	0	0
1103263	2018-11-22	1	1	1
1347649	2018-11-22	0	0	0
1347681	2018-11-22	0	0	0
1186892	2018-11-22	0	0	0
1347817	2018-11-22	0	0	0
1348150	2018-11-22	1	1	1
1187092	2018-11-22	0	0	0
1187192	2018-11-22	0	1	1
1271236	2019-03-20	0	0	0
1270616	2019-03-20	1	1	1
1206933	2019-03-20	0	0	0
1297824	2019-03-20	0	1	2
1298028	2019-03-20	0	0	1
1298053	2019-03-20	0	0	0
1298521	2019-03-20	0	0	0
1298585	2019-03-20	0	0	0
1298721	2019-03-20	0	0	0
1299003	2019-03-20	0	0	0
1249199	2019-03-20	0	0	0
1249642	2019-03-20	0	0	1
1249778	2019-03-20	1	1	1
1250010	2019-03-20	0	0	0
1250185	2019-03-20	0	0	0
1271702	2019-03-20	0	0	1
1271881	2019-03-20	0	0	2
1272224	2019-03-20	0	0	0
1269552	2019-03-20	0	0	1
1247473	2019-03-20	0	0	0
1248109	2019-03-20	1	1	1
1248560	2019-03-20	0	0	0
1248763	2019-03-20	0	0	0
1270320	2019-03-20	0	0	0
1270637	2019-03-20	0	0	0
1206812	2019-03-20	0	0	0
1207248	2019-03-20	0	0	0
1207783	2019-03-20	0	0	0
1298146	2019-03-20	0	0	0
1249328	2019-03-20	0	1	2
1249863	2019-03-20	0	0	0
1271242	2019-03-20	0	0	0
1271256	2019-03-20	0	0	0
1271305	2019-03-20	1	1	1
1272091	2019-03-20	0	0	0
1208601	2019-03-20	0	0	1
1250568	2019-03-20	0	0	0
1250650	2019-03-20	0	0	0
1250685	2019-03-20	0	1	1
1251436	2019-03-20	0	0	0
1251653	2019-03-20	1	2	2
1272696	2019-03-20	0	0	0
1272796	2019-03-20	0	0	0
1272813	2019-03-20	0	1	1
1272827	2019-03-20	0	0	0
1273045	2019-03-20	0	0	0
1273314	2019-03-20	0	0	0
1273614	2019-03-20	0	0	0
1252289	2019-03-20	0	0	0
1241412	2019-03-20	0	0	2
1299731	2019-03-20	2	2	2
1300267	2019-03-20	0	0	0
1254148	2019-03-20	1	1	1
1254307	2019-03-20	0	0	0
1254973	2019-03-20	1	1	2
1236743	2019-03-20	0	0	2
1236907	2019-03-20	0	0	0
1195495	2019-03-20	0	0	0
1195602	2019-03-20	0	0	0
1195931	2019-03-20	1	1	1
1196338	2019-03-20	0	0	0
1196740	2019-03-20	1	1	1
1259176	2019-03-20	0	1	1
1259278	2019-03-20	1	1	1
1259305	2019-03-20	0	0	0
1259512	2019-03-20	2	2	3
1237888	2019-03-20	0	0	0
1238613	2019-03-20	1	1	1
1238745	2019-03-20	0	0	0
1260248	2019-03-20	0	0	1
1260548	2019-03-20	1	1	1
1260741	2019-03-20	0	0	0
1197106	2019-03-20	0	0	0
1197265	2019-03-20	0	0	0
1197942	2019-03-20	1	1	1
1198169	2019-03-20	0	2	2
1239024	2019-03-20	0	1	1
1239113	2019-03-20	0	0	0
1239258	2019-03-20	0	0	0
1277058	2019-03-20	0	1	2
1277090	2019-03-20	0	0	0
1388143	2019-03-20	1	1	1
1389415	2019-03-20	0	0	0
1254081	2019-03-20	0	0	0
1254674	2019-03-20	0	0	0
1254699	2019-03-20	0	0	0
1275348	2019-03-20	0	0	0
1275505	2019-03-20	1	1	2
1276516	2019-03-20	0	0	1
1386859	2019-03-20	0	0	0
1276816	2019-03-20	0	0	0
1277513	2019-03-20	0	0	1
1278188	2019-03-20	0	0	1
1387302	2019-03-20	1	1	1
1388113	2019-03-20	0	0	0
1388885	2019-03-20	0	0	0
1389828	2019-03-20	0	0	0
1279124	2019-03-20	0	0	0
1279231	2019-03-20	1	2	3
1279774	2019-03-20	0	0	1
1279853	2019-03-20	0	0	0
1390239	2019-03-20	0	0	0
1250694	2019-03-20	0	0	0
1275463	2019-03-20	0	0	0
1275474	2019-03-20	0	0	0
1275942	2019-03-20	0	0	0
1276067	2019-03-20	0	0	0
1276735	2019-03-20	0	0	0
1386442	2019-03-20	0	0	0
1386771	2019-03-20	0	0	0
1277978	2019-03-20	1	1	1
1387473	2019-03-20	0	0	0
1387537	2019-03-20	2	2	2
1388216	2019-03-20	1	1	1
1388748	2019-03-20	1	1	1
1388884	2019-03-20	0	0	0
1388977	2019-03-20	0	0	0
1389107	2019-03-20	0	0	0
1389243	2019-03-20	0	0	0
1389409	2019-03-20	0	0	0
1389543	2019-03-20	1	1	1
1278614	2019-03-20	1	2	2
1279109	2019-03-20	0	0	0
1279248	2019-03-20	0	0	0
