ID_CONTA	DT_ACORDO	QTD_CPC_10D	QTD_CPC_1M	QTD_CPC_3M	QTD_CPC_6M	QTD_CP_10D	QTD_CP_1M	QTD_CP_3M	QTD_CP_6M	QTD_ACIONAMENTO_10D	QTD_ACIONAMENTO_1M	QTD_ACIONAMENTO_3M	QTD_ACIONAMENTO_6M
1059958	2019-06-03	0	0	1	1	0	0	0	3	4	13	30	55
1020574	2019-03-21	0	0	0	1	0	0	0	3	5	10	103	181
935265	2019-03-21	0	0	0	0	0	0	0	0	2	8	22	59
1520918	2019-06-04	0	0	0	0	1	2	9	18	4	15	106	177
1296370	2019-06-04	0	1	2	4	0	0	1	3	2	13	49	95
1220099	2019-03-22	0	0	0	0	0	0	0	0	1	6	11	24
1214372	2019-03-22	0	0	0	1	0	0	0	0	2	7	25	33
1289823	2019-03-22	0	0	0	0	1	1	1	1	2	4	24	53
1506699	2019-06-04	0	0	0	0	0	0	0	0	1	21	73	133
860728	2019-06-03	0	0	0	0	0	1	2	2	0	14	27	37
1517474	2019-06-04	0	0	1	2	0	0	4	4	3	40	144	297
1409037	2019-06-04	0	0	1	1	0	0	1	3	2	12	56	185
987314	2019-03-20	0	1	2	2	0	1	3	10	0	2	38	120
1182416	2018-11-22	0	0	0	0	0	0	0	0	5	12	12	12
361891	2018-11-22	0	0	0	0	0	0	0	0	0	0	71	89
860899	2018-11-22	0	0	0	1	0	0	0	0	11	20	116	207
1085898	2019-03-22	0	0	1	1	1	2	2	4	9	14	27	83
1147222	2019-06-03	0	0	0	0	0	0	0	0	1	11	33	49
1302539	2019-06-04	0	0	0	0	0	0	0	0	1	8	27	55
1195851	2018-11-22	0	0	0	0	0	0	0	0	9	19	29	29
1068763	2019-06-03	0	0	0	0	0	0	1	1	0	0	20	114
1328794	2018-11-22	0	0	0	0	0	0	0	2	0	1	5	8
1380842	2018-11-22	0	0	0	0	0	1	2	16	1	5	38	111
1283090	2019-03-20	0	0	0	0	0	0	0	0	0	0	1	9
1219955	2019-06-03	0	0	0	0	0	0	1	2	1	12	41	105
948220	2018-11-22	0	0	0	0	0	0	0	0	20	60	243	453
1197106	2019-03-20	0	0	0	0	0	0	0	0	13	33	77	142
1204774	2019-03-22	0	0	0	0	0	0	0	0	2	6	31	40
1050299	2019-03-22	0	0	0	0	0	0	0	0	2	5	19	29
863444	2019-03-20	0	0	0	0	0	0	0	0	1	7	19	72
751789	2019-06-03	0	0	0	0	0	0	0	0	0	9	38	57
978667	2018-11-22	0	0	0	0	0	0	2	2	0	3	192	193
1323413	2018-11-22	0	0	0	0	0	0	0	0	1	32	153	300
736347	2019-03-22	0	0	0	0	0	0	0	0	1	4	23	90
1295778	2018-11-22	0	0	0	0	0	0	0	0	0	3	9	14
1260233	2018-11-22	0	0	0	0	0	0	1	11	0	0	35	165
1401087	2019-03-20	0	0	0	0	0	0	0	0	5	9	51	111
1340994	2019-06-03	0	0	0	0	0	1	2	5	1	12	27	111
1323495	2019-06-03	0	0	0	3	0	0	1	6	0	6	33	133
882678	2019-06-03	0	0	0	2	0	0	0	10	0	0	0	38
765725	2019-06-03	0	0	0	1	0	1	2	2	1	4	18	41
1058444	2019-06-03	0	0	0	0	0	0	0	0	0	0	0	15
1321217	2018-11-22	0	0	0	0	0	0	1	1	7	7	8	8
1169708	2019-03-20	0	0	0	2	0	6	7	11	12	32	60	86
1169736	2019-03-22	0	0	0	0	0	0	0	0	4	7	51	244
891736	2019-03-21	0	0	0	0	0	0	0	0	2	4	28	61
1228610	2019-03-21	0	0	0	1	0	0	1	1	5	9	57	88
1282739	2019-06-03	0	0	0	0	0	0	0	0	2	22	55	88
1411997	2019-06-03	0	0	1	1	0	0	0	0	1	8	17	70
1318263	2019-04-04	0	0	0	2	0	0	0	0	0	0	0	10
323066	2019-03-22	0	0	0	0	0	0	0	1	4	11	23	31
1414333	2019-06-04	0	0	0	0	0	0	0	2	5	12	65	146
413623	2019-03-22	0	0	0	1	0	0	0	4	2	6	15	54
1131300	2019-06-03	0	0	0	0	0	0	0	0	0	8	39	64
733355	2019-06-03	0	0	0	0	0	1	4	4	8	35	76	122
1153489	2019-06-04	0	0	0	0	0	0	1	1	7	18	42	92
1356375	2018-11-22	0	0	0	0	0	0	0	1	10	14	14	43
1154700	2018-11-22	0	0	0	0	0	0	0	0	5	20	201	469
799223	2019-03-22	0	0	0	0	0	0	0	0	2	7	22	28
622818	2019-03-20	0	0	0	0	0	0	0	2	1	4	4	16
1496891	2019-06-04	0	0	0	2	0	0	0	4	0	0	12	60
709756	2019-03-22	0	0	0	0	0	0	1	2	4	8	35	60
146145	2019-06-03	0	0	0	0	0	0	1	1	2	17	31	55
1323833	2019-06-04	0	0	1	1	0	0	0	0	0	7	29	85
1295257	2019-06-04	0	1	2	2	1	2	4	5	5	12	52	202
1359871	2019-06-04	0	0	0	0	0	0	0	0	2	22	74	214
1237708	2019-03-22	0	0	0	0	1	1	1	1	13	26	26	26
571672	2019-03-22	0	0	0	0	0	0	0	0	3	9	68	96
1232982	2018-11-22	0	0	0	0	2	2	2	2	11	15	15	15
1514414	2019-06-04	0	0	1	1	0	0	0	0	2	14	74	198
672259	2019-06-03	0	0	0	0	0	0	0	0	2	17	68	68
1495951	2019-03-20	0	0	0	0	0	0	0	0	19	19	64	277
683688	2019-06-03	0	0	0	0	1	1	1	1	1	6	29	63
1248666	2018-11-22	0	0	0	0	0	0	0	0	0	0	74	159
645705	2019-03-22	0	0	0	0	0	0	0	1	3	7	29	126
1453926	2019-06-03	0	0	0	0	0	0	4	4	1	9	61	200
1286954	2019-06-04	0	0	0	0	0	0	0	1	0	9	70	211
800621	2019-03-22	0	0	0	0	0	0	0	0	4	6	16	63
948472	2019-06-03	0	0	0	0	0	0	0	1	1	9	20	50
1234022	2018-11-22	0	0	0	0	0	0	3	3	3	4	34	39
1420746	2018-11-22	0	0	0	0	0	0	0	0	9	14	14	14
783675	2019-03-22	0	0	0	1	0	0	2	3	3	10	28	51
827466	2019-06-03	0	0	0	1	0	0	1	2	1	13	70	192
1236683	2019-03-20	0	0	0	0	0	0	0	0	0	2	2	17
1128300	2018-11-22	0	0	0	2	0	0	1	1	0	15	192	330
1294729	2019-06-04	0	0	0	1	0	1	3	3	5	12	35	41
1246541	2019-06-03	0	0	0	0	0	0	0	1	2	20	67	171
588714	2019-06-03	0	0	0	0	0	0	0	0	1	8	38	121
901069	2019-03-20	0	0	0	0	0	0	1	1	2	6	119	162
569493	2019-03-22	0	0	0	0	0	0	0	0	3	6	18	35
740029	2018-11-22	0	0	0	0	0	0	0	0	6	15	15	15
1324585	2018-11-22	0	0	0	0	0	0	0	0	11	14	14	14
1262387	2019-06-03	0	0	0	0	0	0	1	1	3	23	63	79
1479278	2019-06-03	0	0	0	0	0	0	0	0	2	9	18	107
1160688	2019-04-04	1	1	1	1	1	1	1	1	3	3	91	107
1353567	2019-06-03	0	0	1	1	0	0	0	0	4	8	21	170
1143295	2019-06-03	0	0	0	0	0	0	2	4	0	43	129	169
1200615	2019-06-03	0	1	2	4	0	0	0	1	0	8	54	132
1099861	2019-06-03	0	0	0	1	0	0	1	1	0	8	31	45
652000	2019-06-03	0	0	0	0	0	0	0	0	0	0	18	60
862726	2019-06-03	0	0	0	0	0	0	0	0	0	10	28	46
1492900	2019-06-04	0	0	1	5	0	0	0	1	11	64	70	134
1023770	2019-06-03	0	0	0	0	0	1	2	2	0	60	89	102
926672	2019-03-22	0	0	0	0	0	0	0	0	3	7	18	32
507758	2019-06-03	0	0	0	0	0	1	2	2	2	14	37	82
1499138	2019-06-04	0	0	2	3	0	1	3	13	2	13	100	243
1318931	2019-03-20	0	0	0	0	1	1	3	3	21	43	115	145
1196830	2019-03-20	0	0	0	0	0	0	0	0	1	8	31	35
1192276	2018-11-22	0	0	0	0	0	0	0	0	2	2	17	109
1273930	2019-03-22	0	0	0	0	0	0	0	0	2	6	35	56
1255512	2019-03-20	0	0	0	0	0	0	0	0	1	22	59	92
1258789	2018-11-22	0	0	0	0	0	0	0	0	2	3	11	39
1203071	2018-11-22	0	0	0	0	0	0	0	0	1	1	1	6
918744	2019-06-03	0	0	0	1	0	0	0	0	3	25	69	126
1176778	2018-11-22	0	0	0	0	0	0	0	1	0	0	0	11
756530	2019-03-22	0	0	0	0	0	0	1	2	3	9	21	48
1189938	2019-06-03	0	0	0	0	0	0	0	1	3	37	179	303
1313292	2019-03-22	0	0	1	1	0	0	4	6	1	8	35	68
1246902	2019-06-04	0	0	0	0	0	1	2	2	3	25	46	68
1232553	2019-03-20	0	0	0	0	0	0	0	0	7	25	65	129
1051706	2019-06-03	0	0	0	0	0	0	0	0	0	18	58	93
1443111	2018-11-22	0	0	0	0	0	0	0	0	0	3	3	3
1009502	2019-03-22	0	0	0	0	1	2	4	4	9	13	36	55
1147487	2019-03-22	0	0	0	0	0	0	0	0	2	7	16	64
1130552	2019-03-22	0	0	1	1	0	0	0	0	0	12	27	34
685975	2018-11-22	0	0	0	1	0	0	1	8	0	5	51	188
951188	2019-06-03	0	0	0	0	0	0	2	2	3	30	51	81
1037438	2019-03-20	0	0	0	3	0	0	0	0	8	13	31	61
1551972	2019-06-04	0	0	0	0	0	0	2	3	2	63	199	344
544991	2019-06-03	0	0	0	0	0	2	3	9	0	7	20	61
1499907	2019-06-04	0	1	1	2	0	1	3	5	1	42	129	283
803716	2019-03-22	0	0	0	0	0	0	0	2	3	3	14	44
1288480	2018-11-22	0	0	0	0	0	0	0	0	0	0	69	127
836988	2019-06-03	0	0	0	0	0	0	0	1	1	13	46	117
161659	2019-06-03	0	1	1	1	0	4	6	7	0	23	55	69
711820	2019-03-22	0	0	0	0	0	1	1	1	1	6	20	147
1235337	2019-06-03	0	0	0	0	0	0	0	1	5	13	114	264
1467856	2019-06-04	0	0	0	0	0	0	0	1	2	16	113	156
988479	2019-06-03	0	0	0	0	0	0	0	0	0	0	23	158
1242886	2019-06-03	0	0	0	0	0	0	0	0	4	20	110	246
871810	2019-03-22	0	0	0	0	0	0	0	0	3	3	21	72
1170423	2019-06-03	0	0	1	1	0	0	2	4	2	14	29	42
1372157	2019-03-20	0	0	0	0	0	0	0	0	0	0	0	2
1353963	2018-11-22	0	0	0	0	0	0	2	2	1	3	7	25
1190703	2019-06-04	0	0	0	0	0	0	0	2	12	25	52	289
1091280	2018-11-22	0	0	0	0	0	0	0	0	0	0	0	1
71776	2019-03-22	0	0	0	0	0	0	0	0	4	4	4	4
1515232	2019-06-04	0	0	0	0	0	0	0	1	2	16	39	132
1258345	2019-03-22	0	0	0	1	2	2	3	3	13	14	47	178
853631	2019-06-03	0	0	0	0	0	0	0	0	0	0	4	34
1093870	2019-06-03	0	0	0	0	0	0	0	0	1	8	34	103
1330447	2018-11-22	0	0	0	0	0	0	4	4	1	2	72	72
1225396	2019-06-03	0	0	0	0	0	0	0	0	0	8	44	58
545563	2019-03-22	0	0	0	0	0	0	0	0	1	3	16	47
1505047	2019-06-04	0	0	0	0	0	1	2	5	3	25	197	331
1407075	2019-03-20	0	0	1	4	0	1	2	5	1	4	16	54
1200092	2019-06-03	0	0	0	0	0	0	0	3	1	9	48	135
991321	2018-11-22	0	0	0	0	0	1	6	11	4	10	41	81
850758	2019-06-03	0	0	0	0	0	0	1	4	2	21	63	104
729848	2019-06-03	0	0	0	0	1	2	3	3	3	20	39	69
1479612	2019-06-03	0	0	0	0	0	0	2	2	2	18	90	194
793590	2019-06-03	0	0	0	0	0	0	4	5	0	7	21	46
824010	2019-06-03	0	1	1	1	0	0	2	2	0	20	52	111
1175420	2019-03-22	0	0	1	2	0	0	1	2	6	9	20	41
1319429	2019-06-03	0	0	0	0	0	0	2	3	0	5	26	108
883475	2019-06-03	1	1	1	1	0	0	1	2	4	11	35	118
732567	2019-06-03	0	0	1	1	0	0	0	0	3	8	101	120
717747	2019-03-22	0	0	0	0	0	0	0	0	2	7	18	31
1290028	2018-11-22	0	0	0	0	0	0	0	0	1	2	4	7
1289447	2019-03-20	0	0	0	0	0	0	0	0	2	2	13	13
1182018	2018-11-22	0	0	0	0	0	0	0	3	1	1	1	5
1092669	2019-03-22	0	0	0	0	0	0	0	0	3	6	28	93
1322196	2019-03-20	0	0	0	1	0	0	2	3	10	23	95	137
743080	2019-03-22	0	0	0	0	0	0	0	0	3	6	17	196
1275288	2019-03-22	0	0	0	1	0	0	0	0	3	10	33	41
1198381	2019-06-03	0	0	0	0	0	0	1	2	1	14	37	83
1490133	2019-06-04	0	0	0	0	0	0	0	0	2	20	110	211
546442	2019-06-03	0	0	0	0	0	0	2	2	2	28	59	91
1039109	2019-06-03	0	0	1	1	0	0	4	4	1	10	44	140
628302	2019-03-21	0	0	0	0	0	0	1	1	1	3	36	38
1300579	2018-11-22	0	0	0	0	1	1	1	5	1	2	2	80
1499828	2019-06-04	0	0	0	0	0	0	2	5	1	13	125	170
1118278	2019-03-22	0	0	0	0	0	0	0	0	3	7	25	31
118476	2019-03-22	0	0	0	0	0	0	0	0	3	7	20	143
1367944	2018-11-22	0	0	0	1	0	1	1	4	1	6	54	93
1273308	2019-03-21	0	0	1	1	0	0	0	0	2	20	49	93
1448931	2019-03-20	0	0	0	0	0	0	0	0	1	4	28	39
1200310	2019-06-03	0	0	0	0	0	0	0	0	2	20	65	104
611415	2019-03-22	0	0	0	1	0	0	1	1	3	6	33	72
1123884	2019-06-03	0	0	0	0	0	0	0	1	1	18	106	195
1159849	2019-03-22	0	0	0	0	0	1	1	1	1	7	36	104
1146939	2019-06-03	0	0	0	0	0	0	1	1	1	5	27	156
1375617	2018-11-22	0	1	3	3	0	3	3	3	1	27	71	78
1403389	2019-03-20	0	0	0	0	0	0	1	9	1	6	42	139
896782	2018-11-22	0	0	0	0	0	0	0	0	1	1	1	1
1522129	2019-06-04	0	0	0	1	0	0	0	0	7	19	116	214
1207550	2019-06-03	0	0	0	1	0	0	2	2	0	21	51	69
1321374	2019-06-03	0	0	0	0	0	0	1	1	0	17	49	74
986059	2018-11-22	0	0	0	0	0	0	0	0	0	24	205	354
1148248	2019-06-03	0	0	0	0	0	0	0	0	0	29	88	109
1003151	2019-06-03	0	0	0	0	0	0	0	0	0	20	59	94
1365469	2018-11-22	0	0	0	0	0	1	2	3	1	10	136	159
1485819	2019-06-04	0	0	1	4	0	3	8	17	3	86	185	280
895878	2019-06-03	0	0	2	3	0	0	0	3	1	12	42	86
1308493	2018-11-22	0	0	0	0	0	0	0	0	7	11	11	11
1328861	2018-11-22	0	0	0	0	0	0	0	0	6	16	16	16
1240421	2019-06-04	0	0	0	0	0	0	0	0	0	8	26	45
1349772	2018-11-22	0	0	0	0	0	0	0	0	0	1	1	2
507273	2019-03-20	0	0	0	0	0	0	0	0	4	9	91	160
1505169	2019-06-04	0	0	0	0	0	0	1	2	11	36	40	249
1523342	2019-06-04	0	0	0	0	0	0	0	0	0	0	9	140
1515480	2019-06-04	0	0	0	0	0	0	1	1	1	9	53	133
1148966	2019-03-22	0	0	0	0	0	0	0	0	5	8	28	52
1183623	2019-06-04	0	0	0	0	0	0	0	0	3	33	99	175
652294	2018-11-22	0	0	0	0	0	0	0	3	2	4	4	20
1286527	2019-06-04	0	0	0	0	0	0	0	1	2	7	57	90
1505690	2019-06-04	0	0	0	0	0	0	3	4	4	32	184	330
1131489	2019-06-03	0	0	0	0	0	0	0	1	13	65	103	202
1215475	2018-11-22	0	0	0	0	0	0	0	0	0	1	1	1
1021947	2019-03-20	0	0	0	0	0	0	0	0	1	5	13	70
1033787	2019-03-22	0	0	0	0	0	0	1	3	13	15	122	198
908424	2019-03-20	0	0	0	0	0	0	0	0	1	3	4	12
1415190	2019-06-03	0	0	0	0	0	0	0	1	0	0	13	71
914588	2018-11-22	0	0	0	0	0	0	0	0	0	1	1	1
1185046	2019-03-20	0	0	0	0	0	0	0	2	0	1	1	10
366982	2019-03-20	0	0	0	1	0	0	0	0	1	5	27	77
1351878	2019-03-22	0	0	1	1	1	1	1	8	10	18	58	253
1534770	2019-06-04	0	0	1	1	0	2	6	8	0	22	105	159
766075	2019-06-03	0	0	0	0	0	0	0	0	0	10	33	51
902519	2019-06-03	0	0	0	0	1	2	8	9	7	17	62	108
883936	2018-11-22	0	0	0	0	0	0	0	2	7	13	33	74
1405437	2019-06-04	0	0	0	0	0	1	2	2	3	36	75	108
1174383	2018-11-22	0	0	0	0	0	0	0	0	1	2	6	10
1338749	2019-03-20	0	0	0	0	0	0	2	2	2	4	29	58
1006817	2019-03-22	0	0	0	0	0	0	0	1	1	7	27	35
1254886	2019-03-22	0	0	0	0	0	0	0	0	9	12	43	67
432052	2018-11-22	0	0	0	0	0	0	0	0	0	4	102	172
849541	2019-03-20	0	0	0	0	0	0	0	0	1	2	20	37
579053	2018-11-22	0	0	0	0	0	0	0	2	0	3	51	261
1346221	2018-11-22	0	0	0	0	2	4	4	4	9	12	12	12
1055348	2019-06-03	0	0	0	0	0	0	1	3	0	9	40	76
1176146	2018-11-22	0	0	0	0	0	0	0	0	8	17	28	28
1229104	2019-06-03	0	0	0	0	0	4	5	5	2	16	26	42
1458494	2019-06-03	0	0	0	0	0	0	1	1	5	10	33	100
1284510	2019-06-04	0	0	0	0	0	1	1	1	1	13	24	24
855848	2018-11-22	0	0	0	0	0	0	0	0	11	13	13	13
559840	2019-03-22	0	0	0	0	0	0	0	1	1	4	11	50
1339380	2019-06-03	0	0	0	0	0	1	4	7	1	12	34	84
697485	2018-11-22	0	0	0	0	0	0	0	0	6	11	11	15
1375485	2018-11-22	0	0	0	0	0	0	0	5	0	7	109	250
702597	2019-06-03	0	0	0	0	0	0	1	3	1	7	25	161
1199608	2019-06-03	0	0	0	3	0	0	1	1	1	18	61	65
1305119	2019-06-04	0	0	1	1	0	0	0	0	4	9	19	60
945738	2019-06-03	0	0	0	0	0	0	0	0	1	14	52	78
938775	2018-11-22	0	0	0	0	0	0	0	0	0	35	107	302
1060750	2018-11-22	0	0	0	0	0	0	0	0	0	0	7	26
1408157	2019-06-03	0	0	0	0	0	0	0	1	1	11	56	129
667093	2019-06-03	0	0	0	0	0	0	0	0	0	0	1	11
511841	2019-03-21	0	0	0	0	0	0	3	4	1	6	73	120
444362	2019-04-04	0	0	0	5	1	2	2	5	1	16	16	195
1483028	2019-06-04	0	0	1	3	0	1	1	3	0	10	29	97
1033387	2019-06-03	0	2	2	2	0	0	2	2	0	16	51	69
582440	2018-11-22	0	0	0	1	0	0	2	3	2	4	79	150
1095011	2019-06-03	0	0	0	0	0	0	0	0	3	26	135	199
1342308	2019-06-03	0	1	1	1	0	0	0	0	0	14	52	73
520957	2019-03-20	0	0	0	0	0	0	0	0	0	0	2	11
1094834	2018-11-22	0	0	2	4	0	0	1	3	20	24	176	278
1522194	2019-06-04	0	0	0	0	0	0	0	1	1	8	42	105
1106380	2019-03-21	0	0	2	5	0	3	7	8	9	16	34	59
1021044	2019-06-03	0	0	0	0	0	0	0	0	1	8	26	54
1192382	2019-06-03	0	0	0	0	0	0	0	0	2	11	29	110
1208055	2019-06-03	0	0	0	0	0	1	2	3	2	22	31	60
1287529	2019-03-22	0	0	0	0	0	0	0	0	2	7	36	65
1087051	2019-06-03	0	0	1	2	0	1	2	5	0	4	35	100
1156377	2018-11-22	0	0	0	2	0	0	3	4	10	22	195	303
479591	2019-06-03	0	0	0	0	0	0	2	3	1	7	27	54
1293335	2019-06-04	0	1	1	2	0	0	1	1	0	7	28	51
1314126	2019-03-20	0	0	0	0	0	0	0	0	1	6	22	33
773603	2019-06-03	0	1	2	2	0	0	1	2	0	15	26	52
1388767	2019-03-22	0	0	1	5	0	0	1	1	1	3	37	55
1260087	2019-03-22	0	0	0	0	0	0	0	0	4	6	33	40
1266958	2019-06-03	0	1	4	6	0	2	4	8	1	13	35	92
693722	2019-03-21	0	0	0	0	0	0	0	0	1	6	28	101
724723	2018-11-22	0	0	0	0	0	0	0	0	9	14	139	155
1357320	2018-11-22	0	0	0	1	0	4	20	22	10	27	90	101
767665	2019-03-22	0	0	1	4	0	0	0	1	5	9	32	61
1021167	2019-03-22	0	0	0	0	0	0	0	0	6	11	31	51
627662	2019-06-03	0	1	2	4	0	1	3	3	1	26	127	178
1169361	2019-03-22	0	0	0	0	0	0	0	0	3	8	25	204
246541	2018-11-22	0	0	0	0	0	0	0	0	13	17	18	37
1412362	2019-03-20	0	0	2	3	0	0	1	12	1	2	13	56
818673	2019-03-22	0	0	0	0	0	0	0	0	1	3	27	30
1101400	2019-06-03	0	0	1	2	1	1	1	3	4	11	39	68
1239024	2019-03-20	0	0	0	0	0	0	0	0	13	13	60	60
431311	2019-03-20	0	0	0	1	1	1	2	14	2	5	10	44
1132901	2019-03-22	0	0	0	0	0	0	0	0	3	7	26	43
961298	2019-06-03	0	0	1	2	0	1	4	4	3	14	50	111
85381	2019-03-22	0	0	0	0	0	0	0	0	2	5	16	98
1180342	2019-06-03	0	0	0	0	0	0	0	1	2	32	113	193
1075551	2019-03-22	0	0	1	1	0	0	0	0	1	7	20	200
1380856	2019-03-22	0	0	0	1	0	0	0	3	3	7	31	52
1290097	2018-11-22	0	0	0	0	0	0	0	0	2	22	55	55
1295971	2019-03-22	0	0	0	0	0	0	0	0	3	5	29	186
393099	2019-06-03	0	0	0	0	0	0	0	0	3	21	42	157
1184564	2019-06-04	0	0	0	0	0	0	1	3	0	6	50	146
1246374	2018-11-22	0	0	0	0	0	0	0	0	1	4	4	4
700631	2019-06-03	0	0	0	0	0	0	2	4	6	21	58	170
1292432	2018-11-22	0	0	0	0	0	0	0	0	0	3	5	14
1297792	2019-03-22	0	0	0	0	0	0	1	2	3	8	34	68
1333390	2018-11-22	0	0	0	0	1	1	1	1	11	13	13	13
1093321	2018-11-22	0	0	0	0	0	0	0	3	0	0	4	97
1068591	2019-03-22	0	0	0	0	0	0	2	2	3	9	76	136
821977	2019-03-22	0	0	0	0	0	0	1	2	0	0	4	9
1473480	2019-06-03	0	0	0	2	0	0	1	1	1	11	27	148
286038	2019-06-03	0	0	0	0	0	0	0	0	0	0	6	34
1305393	2019-03-20	0	0	1	1	0	0	4	4	0	8	64	84
1210827	2019-06-03	0	0	0	0	0	0	0	1	3	7	38	93
1189977	2018-11-22	0	0	0	0	0	0	0	1	0	0	16	87
1127820	2018-11-22	0	0	0	0	0	0	0	0	8	38	204	293
1342252	2018-11-22	0	0	0	0	0	0	0	1	0	4	90	102
1501379	2019-06-04	0	0	0	0	0	0	1	2	5	29	94	184
1057101	2019-03-22	0	0	0	0	3	3	8	13	34	36	67	111
1199198	2018-11-22	0	0	0	0	0	0	0	1	0	8	173	385
1217185	2019-06-03	0	0	0	0	0	0	2	2	6	66	93	124
1326335	2019-03-20	0	1	3	7	0	0	1	2	0	6	36	68
787749	2019-03-22	0	0	0	0	0	0	0	0	0	0	3	42
1062929	2018-11-22	0	0	0	0	0	0	0	0	0	1	217	275
1046577	2018-11-22	0	0	0	0	0	0	0	0	0	0	0	0
1303628	2019-06-04	0	0	0	0	0	0	0	1	2	22	60	105
1502455	2019-06-04	0	0	0	0	0	0	1	1	0	6	40	111
1375935	2018-11-22	0	0	0	0	0	0	0	0	2	5	21	24
854826	2019-06-03	0	0	0	0	0	0	1	1	2	13	38	82
1294996	2018-11-22	0	0	0	0	0	0	0	0	2	4	4	21
1517077	2019-06-04	0	0	0	0	0	1	4	6	5	25	99	195
503705	2019-06-03	0	0	0	0	0	0	2	6	0	10	36	97
674380	2019-03-22	0	0	0	0	0	0	0	0	0	0	8	15
1361550	2019-06-03	0	0	0	0	0	0	1	2	0	8	39	172
1232107	2019-03-20	0	0	1	1	0	1	1	5	4	10	28	76
1271121	2019-06-03	0	0	1	1	0	0	1	1	1	9	32	110
453435	2018-11-22	0	0	0	0	0	0	3	6	1	8	84	95
837439	2018-11-22	0	0	0	0	0	0	0	0	7	16	16	16
1240703	2018-11-22	0	0	0	0	0	0	0	3	0	20	195	422
1127047	2019-06-03	0	0	0	0	0	1	1	2	0	16	70	85
1217880	2019-06-03	0	0	0	0	0	0	1	1	1	6	48	66
1434259	2019-03-20	0	0	2	3	0	0	1	1	16	16	44	272
1293807	2019-06-04	0	0	0	0	0	0	1	1	2	12	45	107
870032	2018-11-22	0	0	0	0	0	0	0	0	1	2	4	7
1380137	2019-06-03	0	0	0	0	0	0	0	1	12	41	110	242
1391305	2018-11-22	0	0	0	0	0	0	0	0	1	1	1	1
1299339	2018-11-22	0	0	0	0	0	0	0	2	0	0	197	250
1161329	2019-03-21	0	0	0	0	0	0	1	1	4	8	30	38
1212820	2018-11-22	0	0	0	0	0	0	0	3	7	16	22	75
1312948	2018-11-22	0	0	0	0	0	0	0	0	0	0	0	33
1418614	2019-03-20	0	0	0	0	0	0	0	0	0	2	3	25
1288883	2019-06-04	0	0	0	1	0	0	0	0	1	20	74	104
448409	2019-03-22	0	0	0	0	0	0	0	0	2	8	30	41
597574	2018-11-22	0	0	0	0	0	0	0	0	8	17	17	17
969314	2019-03-22	0	0	0	1	0	0	0	0	0	0	4	8
1486885	2019-06-03	0	0	0	1	0	0	0	0	2	10	33	119
1017361	2019-03-22	0	0	0	0	0	0	0	2	5	10	37	88
1036843	2019-06-03	0	0	0	0	0	0	0	0	1	7	35	73
719832	2019-03-22	0	0	0	0	0	0	0	0	2	5	19	25
1540287	2019-06-04	0	0	1	1	0	0	1	1	2	24	149	221
1209831	2019-06-03	0	0	0	0	0	0	0	2	2	22	57	69
1358580	2019-06-04	0	0	0	0	0	0	0	1	0	7	23	85
1198726	2018-11-22	0	0	0	0	0	0	0	0	8	24	156	176
1269785	2019-06-04	0	0	0	0	0	1	2	7	4	9	30	86
1128144	2019-03-22	0	0	0	0	0	0	0	0	3	7	26	36
1087899	2019-06-03	0	0	1	1	0	0	3	7	1	6	61	179
1258825	2019-06-04	0	1	3	3	0	3	4	6	3	24	37	61
1266623	2018-11-22	0	0	0	0	0	0	4	5	0	1	37	71
1105900	2019-03-22	0	0	0	0	0	0	0	1	2	6	25	46
1103300	2019-03-22	0	0	0	1	0	0	0	9	2	4	21	208
1328694	2019-03-20	0	0	0	0	0	0	0	3	3	7	79	120
1451938	2019-06-04	0	0	0	0	0	0	0	0	0	8	31	54
1352363	2018-11-22	0	0	0	3	0	2	5	5	3	16	141	180
1205215	2018-11-22	0	0	0	0	0	0	0	0	1	4	4	4
903820	2019-06-03	0	0	1	2	0	0	1	1	10	33	69	73
658746	2019-06-03	0	0	0	0	0	0	0	2	1	9	39	91
1225122	2019-06-03	0	0	0	0	0	0	0	0	1	20	88	167
1188329	2019-06-04	0	0	0	0	0	0	0	0	2	18	37	40
1125669	2019-06-03	0	0	0	1	0	0	0	0	2	13	31	56
1184389	2018-11-22	0	0	0	0	0	0	0	0	12	16	16	16
1256106	2019-03-22	0	0	0	0	0	0	0	0	3	8	31	82
1308803	2019-06-04	0	0	0	0	0	0	1	1	0	7	30	49
1259386	2019-03-20	0	0	0	0	0	0	1	1	0	0	3	5
1054382	2019-03-20	0	0	0	0	1	2	7	11	2	4	43	59
740418	2019-03-20	0	0	0	0	0	0	0	0	1	4	5	61
1295649	2018-11-22	0	0	0	0	0	0	0	0	8	14	30	56
1115783	2019-06-03	0	0	0	0	0	2	3	3	1	7	37	153
1221334	2019-06-03	0	0	0	0	0	0	0	0	2	8	54	173
760600	2018-11-22	0	1	1	1	0	0	0	0	0	23	23	23
920147	2019-03-22	0	0	0	0	0	0	0	2	1	5	29	51
910590	2019-03-22	0	0	0	0	0	0	0	0	8	8	8	8
1425467	2019-03-20	0	0	0	0	0	0	0	0	1	3	4	8
1436646	2019-06-04	0	0	0	0	0	1	4	8	1	25	109	197
1445042	2019-03-21	0	0	0	0	0	0	0	0	2	7	38	70
1217864	2019-06-03	0	0	1	1	0	2	3	4	2	31	88	256
